0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.7587576116199392,-2.334585043192253,0.2982260231525979,1.0431005015758386,-1.3073018729815202,-0.2824505470606675,0.27777189367302363,-0.06438465848830444,0.0407951045151857,0.4214058637426794,-0.08719096946452509,0.04710384302151022,0.062282564327784284,0.15413118796492983
1.3704080366197533,0.07915671452728601,-1.05976133850733,0.23580201643440749,0.23175229859158453,-1.2055081967155399,-0.3372499972795534,0.2845388367439956,0.9330520226809761,0.8363009897705087,-0.17483179870484578,-0.43339552972484924,-0.15747108149979072,0.3604780626560474
-0.6850296763134076,0.33421108818963874,-0.5726019191300009,0.7967820025800569,-0.3220082523350418,0.8746176105753011,0.260887362848546,-0.3438310494178637,0.32316984419674133,0.8786067753061868,0.10946776136532058,0.1987847305886638,0.08069445206596648,-0.4532620079906405
-1.8173220762430784,-0.4394750396120648,-0.9312728369464527,-0.22287811897552612,-0.025303724972329134,-0.6186735009951505,-0.45055589418374553,0.2527712009191822,0.47866080402330236,-0.14655892261542047,-0.3416943124192544,-0.2110252739853466,0.11478737971984526,-0.3151706486577453
0.4543782169592221,-1.2392422392439142,-1.7196415700207668,0.3180203775944459,-0.9116239682067947,0.852885682938292,0.06985310143944795,0.5681958620003078,-0.5268117903149585,-0.26200230957893594,0.011336186962953382,-0.42227803795648705,-0.23649879432663523,-0.11293658228538056
-1.6457152104166854,1.9457627357861287,-0.24888626450141987,1.4043427901603756,-0.758850505208846,0.5863538122092559,-0.5108743420438397,0.7084317489855239,0.3784098342893074,-0.08163780974192902,-0.36374586996508307,-0.20012028470221216,0.0521299159419929,-0.4770665619203521
-2.2168451241387124,-1.1753110276019403,-0.5908390406830359,-0.37603180659727087,0.1779279817767839,-0.23024387229063625,0.2992154504687244,-0.21732649211451843,0.828810765854142,-0.13031351289652038,0.5175479145182748,0.2348596671214968,0.5063306935273872,0.8180809310512243
1.8995619359747362,-0.6785368955804802,-1.0327776707377418,2.1172655384691668,1.486943590929914,-0.5012582392480194,-0.45315053692887014,-0.2104267883188623,0.0648767386858845,-1.3216443382251617,0.21269994549273488,-0.32328358953593567,-0.023320579822688647,-0.8996334313063095
-1.8173220762430784,-0.4394750396120648,-0.9312728369464527,-0.22287811897552612,-0.025303724972329134,-0.6186735009951505,-0.45055589418374553,0.2527712009191822,0.47866080402330236,-0.14655892261542047,-0.3416943124192544,-0.2110252739853466,0.11478737971984526,-0.3151706486577453
0.6700009366835844,-0.6163148782658153,1.6252140771667976,0.10714999622989604,1.3182730578032413,0.39765708136682054,-1.2179436778588046,0.15024982496622113,0.10047543226549682,0.500800273979785,0.12067174027972324,-0.32681788630342073,-0.2704766024298766,-0.2973628587768287
-1.2217274310544157,1.4015817877213999,-1.3358364217600613,0.6547451710617402,0.07294960238531101,-0.7607180236012288,0.07636352691742837,-0.28523340712765805,0.426007772502878,-0.32172211987548277,0.7569020067325987,-0.3758855436098822,-0.07366341888073535,0.04491311410091353
-0.8768550830766112,0.2105657168480065,-0.004437353548209205,-1.1877488611784686,0.5133219844028759,-0.5193654528192397,0.26077360331541216,-1.2162671320580638,-0.39565115882331986,0.0280563340979898,-0.42679359019163754,0.22911422166117007,-0.28015294896597664,-0.19982046816504323
-2.004225650662524,0.35257083898200386,-0.9852112417693564,0.7412609190577681,-0.2098839433888911,0.7016376273012349,-0.6747423930086993,0.2311664185424182,-0.20928842771592945,0.033198174510287504,-0.9807279956856186,-0.02298231764509928,-0.2051471314858725,0.6001358175998642
-1.0233334392363704,0.11890111816694793,-1.6272579989580458,0.44047347269406656,-0.5086212186230015,1.0034368038292927,0.4745657868095869,0.48993684993173314,-0.31231745290367063,-0.7115048339653403,-0.06143528074520126,0.07755867803627634,-0.17252228306423345,-0.6992928036083252
3.061984328073775,0.5719364728211269,1.5888997247323482,1.8166598384874557,-0.11865782587936025,0.14399733454798447,0.012614667764248966,0.043062674760140696,-0.18908614682561786,-1.0386488089378358,-0.6128354266883397,0.6565741048941018,0.5455536934886311,0.8297384116637256
2.0007325456071707,-1.25421683817617,-0.33967608171351754,-0.11861523085648397,1.0678907192617035,0.6328181235834873,0.39037502266014906,-0.4464394152817926,0.044516528756768925,0.3487900452494852,-0.0018436678896383563,-0.03029924291985181,0.47388988761331,0.22680084403019626
0.49369259885337113,0.17252942823331754,-0.82995032257944,0.9546286921747883,-0.8911358987830246,-0.838191572348507,0.26359135735313727,-0.4521128796757928,-0.20366986932726588,0.7255373227009767,-0.316409027864235,0.2407162697417941,-0.15914640835112037,0.3954453467817991
2.0148389821025154,-1.275713686141995,1.5680572121091259,0.6147753480491099,1.488655366797346,0.6447128885789494,0.5032361886855765,-0.4181169792880826,0.06856598071529363,-0.4434440354322729,-0.21328838643183168,0.27183880205052574,0.15728092495453022,0.2255541355015491
-1.2756682758868156,-0.3992894595695339,-0.82198338927355,-0.5673468423845306,0.2620286594170305,-0.16027180908123623,1.0456299761570411,0.1279299538817133,-0.4299467140225597,-0.4951008385464857,-0.056285704716430324,-0.10285463168593145,-0.28645123906180436,-0.6279611119628337
-1.6952610111277755,1.056555321208485,-0.9014258682624867,0.8817129677534877,-0.9034134081312618,-0.7646251931272768,-0.31762773861554167,-0.12268771605298578,-0.29109171668669176,-0.4661560528189489,0.5229910441621888,0.3336980722759179,0.01851295535680153,0.364788735923735
-0.691346173029857,0.7616370846092579,0.2880075321702249,-0.40341929731077086,-0.42145560020309514,0.7496572304966813,-0.21525401464520638,-0.8234648988262652,-0.4031170574135359,-0.16249239943749227,-0.42907415375267166,0.45045222899222964,-0.20358668368584443,-0.26720607650664513
0.5479996594567998,-0.6159549284786006,1.7349410977227613,1.5367392827544675,0.1307123531873302,-1.0592808974480352,-1.0857943319752486,0.6939746841357439,-0.07866992860168015,0.17867395785134343,0.23505933468685716,-0.3131009435915381,-0.09158136494267255,-0.45281396910904964
2.0148389821025154,-1.275713686141995,1.5680572121091259,0.6147753480491099,1.488655366797346,0.6447128885789494,0.5032361886855765,-0.4181169792880826,0.06856598071529363,-0.4434440354322729,-0.21328838643183168,0.27183880205052574,0.15728092495453022,0.2255541355015491
-0.8875357004889501,-0.7766207192008376,-0.9843954072163745,-0.4485661420923348,0.0723661665817133,-0.23528778017551483,0.9963521279620853,-0.08528094791065866,0.4728995554382498,-0.26844927500684945,-0.2621252448265651,0.2765640790561665,0.9163747841238792,-0.190815591437906
